x,y,Effort,Transect.Label,Sample.Label,area,elevation_mean,slope_mean
490569.8736,3949708.106,20,TR093,3631,400,253.7044381,8.164048415
490533.2903,3949658.91,20,TR093,3628,388.27905,254.8488131,14.0015028
490543.6331,3949678.271,20,TR093,3629,399.69494,252.4728274,19.72942319
490387.3758,3949530.003,20,TR093,3618,393.49096,249.7403116,8.134898219
490409.7041,3949535.125,20,TR093,3619,399.69165,251.1083918,8.886685371
490351.1777,3949513.55,20,TR093,3616,399.98974,248.9092397,12.72538908
490368.7273,3949523.098,20,TR093,3617,399.40673,248.3882076,8.799675383
490437.1875,3949591.192,20,TR093,3622,399.9729,253.3335398,11.31984077
490450.4551,3949606.108,20,TR093,3623,399.2041,252.2167786,5.234355406
490422.6127,3949553.833,20,TR093,3620,394.65527,251.8328339,13.28034453
490432.4712,3949570.384,20,TR093,3621,395.27148,251.1427065,15.02479433
489968.9251,3949533.975,20,TR093,3642,258.56762,70.67009057,25.28857161
489987.3983,3949523.958,20,TR093,3643,345.67932,79.77454322,26.12638683
489934.0252,3949545.344,20,TR093,3640,386.2843,52.21432543,25.82848539
489950.1737,3949540.064,20,TR093,3641,387.60693,62.25852585,30.77032298
490040.98,3949512.787,20,TR093,3646,315.54809,113.6545219,32.96932304
490046.2908,3949511.511,20,TR093,3647,343.79736,125.6662287,33.72188896
490000.0445,3949520.495,20,TR093,3644,339.89563,89.68948364,33.42005651
490024.6249,3949515.103,20,TR093,3645,356.20617,102.0793973,35.2377496
490615.7515,3949746.52,20,TR093,3634,374.49694,252.9139679,12.39774404
490632.4371,3949757.519,20,TR093,3635,386.67041,252.8782701,10.28371702
490584.3964,3949721.857,20,TR093,3632,399.9956,254.0649376,6.145742383
490599.2707,3949735.211,20,TR093,3633,399.97839,254.9182625,11.37675132
489902.5922,3949550.739,20,TR093,3638,322.38427,37.634801,23.5564339
489915.0193,3949550.668,20,TR093,3639,319.05493,44.6819617,20.49992453
490649.9867,3949753.366,20,TR093,3636,314.27832,254.367238,6.151428799
489884.6202,3949556.747,20,TR093,3637,308.09387,31.77474944,20.54312668
492107.3918,3943929.294,20,TR098,3786,399.38049,143.6927359,8.867082093
492088.6702,3943916.078,20,TR098,3787,399.98974,144.5429125,5.052804574
492119.3047,3943967.48,20,TR098,3784,399.98925,143.0347351,8.020299723
492109.1813,3943950.242,20,TR098,3785,399.97949,143.756958,8.943650184
492058.4817,3943864.267,20,TR098,3790,399.99768,144.4804373,8.145255468
492039.8718,3943852.65,20,TR098,3791,399.99755,146.7384605,7.574933168
492078.8592,3943898.668,20,TR098,3788,399.98767,145.0347604,6.636003622
492059.7411,3943886.271,20,TR098,3789,399.99633,146.1569004,9.656230081
492205.249,3943986.768,20,TR098,3778,376.06909,140.6807908,7.373540351
492198.4642,3943987.207,20,TR098,3779,399.91149,141.2410467,6.607380442
492247.9442,3944001.351,20,TR098,3776,399.89306,147.997,14.08892253
492226.7235,3943988.812,20,TR098,3777,387.35925,143.3818566,19.65669809
492148.9622,3943996.03,20,TR098,3782,395.28796,140.4631985,7.789690067
492121.4917,3943990.349,20,TR098,3783,399.99829,143.6450872,9.618417094
492176.4697,3943992.976,20,TR098,3780,399.15612,140.9396381,6.705724962
492162.9299,3944003.407,20,TR098,3781,393.3258,141.5438134,4.712513455
491937.8487,3943650.121,20,TR099,3802,398.8811,166.5966015,3.397973238
491928.3686,3943633.827,20,TR099,3803,399.51477,166.3469929,4.214675966
491945.4513,3943683.733,20,TR099,3800,399.99365,161.4767065,10.44900521
491926.6692,3943670.86,20,TR099,3801,399.99719,164.9035896,8.245205383
491896.5789,3943576.892,20,TR099,3806,272.25476,170.5933007,11.29106368
491887.4114,3943561.311,20,TR099,3807,317.19775,170.3986257,10.69057112
491920.7363,3943619.107,20,TR099,3804,399.98779,168.2747131,10.67094913
491896.6006,3943596.871,20,TR099,3805,399.99084,169.8828993,9.076989953
492005.9865,3943802.195,20,TR098,3794,391.67041,148.5282389,10.42772753
492005.4345,3943779.942,20,TR098,3795,399.97912,145.9283552,11.73559772
492036.9759,3943830.599,20,TR098,3792,399.86645,147.1124315,6.620777157
492034.6625,3943811.5,20,TR098,3793,399.22619,146.6236886,5.616471297
491958.6151,3943721.346,20,TR099,3798,399.75903,154.7296486,14.64277045
491956.5367,3943700.361,20,TR099,3799,399.96691,158.9483248,8.744096742
492004.8141,3943760.326,20,TR098,3796,382.91601,146.1668491,9.547897928
491978.9757,3943733.267,20,TR099,3797,399.64135,151.0200806,9.346710706
491768.0579,3943385.799,20,TR100,3818,399.96704,179.7798262,6.669915943
491747.4943,3943379.414,20,TR100,3819,399.96118,181.6088481,8.23559413
491788.7057,3943422.821,20,TR100,3816,356.73327,177.5849386,8.779228979
491768.2494,3943414.407,20,TR100,3817,399.95593,178.6592416,8.045586612
491699.7571,3943338.476,20,TR100,3822,399.89196,194.0075521,18.50644611
491706.953,3943314.15,20,TR100,3823,390.755,200.3417392,20.85849622
491733.3767,3943365.261,20,TR100,3820,399.99353,185.2197164,9.278337291
491719.812,3943350.755,20,TR100,3821,398.68823,188.2158556,12.75216287
491858.3019,3943509.313,20,TR099,3810,389.97631,170.7393606,4.72815776
491841.1052,3943497.328,20,TR099,3811,399.95092,170.6663504,3.741445096
491874.0265,3943545.549,20,TR099,3808,332.70019,171.3688765,11.64512571
491851.7444,3943535.395,20,TR099,3809,394.80737,171.8476,9.189562443
491813.6612,3943452.945,20,TR099,3814,229.6062,174.5787621,14.39404476
491803.961,3943435.76,20,TR100,3815,378.89575,177.0543573,7.117007053
491822.8483,3943483.558,20,TR099,3812,399.99462,170.8931675,5.028151627
491829.5049,3943459.054,20,TR099,3813,392.38244,172.1039143,10.72819281
491547.8496,3943163.021,20,TR100,3834,374.68981,197.1334951,22.27271637
491520.8608,3943140.606,20,TR100,3835,324.55847,188.2590402,20.93232035
491586.416,3943176.189,20,TR100,3832,399.37341,208.2391645,26.71914854
491564.6071,3943173.665,20,TR100,3833,390.16296,201.0953875,16.29573715
491476.6847,3943100.684,20,TR100,3838,276.8739,178.3098999,7.075891016
491468.7131,3943095.658,20,TR100,3839,290.17614,178.845717,11.89404814
491493.5258,3943139.16,20,TR100,3836,397.68078,181.31003,14.16761718
491492.8207,3943114.407,20,TR100,3837,318.05505,178.4476585,11.23869543
491669.4129,3943262.859,20,TR100,3826,394.04345,218.5089013,22.54473183
491647.5255,3943257.675,20,TR100,3827,399.7196,222.5374481,22.15679925
491685.8065,3943302.309,20,TR100,3824,397.98877,208.0509623,23.93549809
491684.5475,3943278.384,20,TR100,3825,399.45874,214.1222937,21.00393724
491619.697,3943204.044,20,TR100,3830,390.32104,224.4566538,16.68813956
491595.5522,3943198.564,20,TR100,3831,399.65759,217.4601183,23.85891714
491636.6101,3943241.552,20,TR100,3828,398.24939,225.5043373,17.57860354
491624.4558,3943225.677,20,TR100,3829,399.99804,226.5734644,13.00833193
492636.4827,3944913.85,20,TR096,3722,399.9176,146.4330875,21.44563609
492616.0701,3944905.058,20,TR096,3723,399.95349,150.3113271,22.83889562
492633.2955,3944966.65,20,TR096,3720,399.94165,135.8182001,15.56239445
492615.9929,3944935.331,20,TR096,3721,399.98718,140.0064992,17.23563035
492630.2075,3944836.141,20,TR096,3726,393.62658,158.5878515,11.94809414
492611.8521,3944817.764,20,TR096,3727,396.48706,161.2093868,14.05005901
492636.5399,3944875.333,20,TR096,3724,288.09558,153.1230316,22.48772765
492615.1724,3944856.507,20,TR096,3725,382.33935,155.3117943,18.87070556
492628.7641,3945079.756,20,TR096,3714,399.99755,116.8118178,17.18752611
492630.7539,3945067.561,20,TR096,3715,398.05529,119.965312,17.28564259
492603.7681,3945111.784,20,TR096,3712,392.78857,109.2888667,11.15616096
492604.8904,3945094.433,20,TR096,3713,373.14025,111.2131393,19.90428041
492607.9738,3944996.762,20,TR096,3718,399.90942,128.9260698,15.24836335
492610.1738,3944975.273,20,TR096,3719,399.93457,131.0991494,12.31337365
492616.5875,3945034.179,20,TR096,3716,399.71032,121.808982,20.22027502
492607.1502,3945017.837,20,TR096,3717,399.92468,125.77146,19.10076753
492740.8786,3944570.443,20,TR098,3738,399.99707,220.1674245,23.6650492
492725.2141,3944558.032,20,TR098,3739,399.99316,227.3827009,26.10786721
492770.0125,3944597.835,20,TR098,3736,377.74438,223.7814989,20.29680927
492762.0692,3944577.121,20,TR098,3737,399.99963,222.4468341,31.80647399
492675.5005,3944522.473,20,TR098,3742,399.99902,229.8718431,20.16356768
492667.8348,3944502.631,20,TR098,3743,399.89807,231.7380123,19.73012732
492710.814,3944544.22,20,TR098,3740,399.94848,226.3226543,18.21089245
492696.8128,3944530.004,20,TR098,3741,399.95043,225.1932831,20.99161443
492631.0779,3944764.664,20,TR096,3730,399.90393,168.3787878,13.09263273
492633.1955,3944750.792,20,TR096,3731,399.99585,171.4370756,10.88567528
492631.0724,3944805.794,20,TR096,3728,399.99792,164.345356,9.62298138
492628.8809,3944777.149,20,TR096,3729,399.98156,165.0564547,9.869091934
492622.5892,3944679.281,20,TR096,3734,397.7019,180.0746128,17.04900457
492814.2905,3944631.085,20,TR098,3735,254.71765,226.5519901,12.17262275
492622.8149,3944718.25,20,TR096,3732,398.92541,173.7767067,10.16655478
492617.417,3944701.717,20,TR096,3733,394.58618,176.4270697,20.12243313
492530.2824,3944331.411,20,TR098,3754,399.97839,235.2814429,16.21892379
492517.5706,3944317.039,20,TR098,3755,399.39331,232.6797343,13.21912892
492566.8165,3944375.373,20,TR098,3752,399.97888,239.176342,19.93700435
492536.2991,3944353.064,20,TR098,3753,399.99719,237.1855774,15.86249232
492467.604,3944280.566,20,TR098,3758,400.00024,228.5074615,13.05239298
492455.3218,3944264.778,20,TR098,3759,385.80749,222.9543345,28.46355499
492495.2263,3944309.473,20,TR098,3756,399.96887,230.4283708,19.69153291
492481.6953,3944294.757,20,TR098,3757,399.97949,226.489501,15.02427659
492632.9627,3944454.243,20,TR098,3746,399.98632,229.4563319,18.90235135
492612.0646,3944445.74,20,TR098,3747,399.98767,232.2003102,15.81142703
492645.2337,3944496.017,20,TR098,3744,399.64038,231.0544004,24.66490341
492639.5038,3944474.78,20,TR098,3745,399.99548,228.5825195,16.02291064
492572.7776,3944400.566,20,TR098,3750,399.98388,236.0316281,14.16621267
492552.1048,3944389.74,20,TR098,3751,399.9154,236.5809123,22.89343434
492591.06,3944436.613,20,TR098,3748,399.95092,232.4937645,13.78820967
492593.6251,3944407.888,20,TR098,3749,399.97924,233.7451263,14.60974335
492313.332,3944100.68,20,TR098,3770,397.71618,188.4785452,33.14348192
492294.0555,3944090.14,20,TR098,3771,399.98327,181.4667578,27.72750088
492341.2748,3944128.617,20,TR098,3768,399.99926,203.829019,26.79316136
492335.4702,3944106.83,20,TR098,3769,399.98291,197.73388,28.32248834
492265.8451,3944039.288,20,TR098,3774,383.44274,157.9421725,32.26788249
492253.7911,3944023.391,20,TR098,3775,399.96325,151.741552,24.10274689
492299.0311,3944067.425,20,TR098,3772,359.6698,175.8974022,32.00356976
492287.5545,3944049.839,20,TR098,3773,383.01037,167.0338686,35.2784778
492415.6246,3944222.336,20,TR098,3762,399.76635,214.1416339,18.07592037
492403.9465,3944206.138,20,TR098,3763,399.97753,212.549882,22.15867797
492441.8847,3944251.184,20,TR098,3760,393.44519,216.5633564,26.46252755
492419.2546,3944242.444,20,TR098,3761,380.69567,213.8279448,21.7207393
492367.6106,3944158.613,20,TR098,3766,399.90673,207.7275372,17.96185327
492362.5376,3944136.022,20,TR098,3767,399.98181,209.7705441,22.85265281
492383.648,3944195.954,20,TR098,3764,399.98693,210.0010223,24.98699849
492378.8296,3944175.126,20,TR098,3765,399.95752,209.0015394,20.16839037
491184.9456,3945165.238,20,TR109,4426,399.36511,230.3752871,24.73577242
491162.2897,3945180.198,20,TR109,4427,377.505,232.1053324,20.84134388
491219.2325,3945147.536,20,TR109,4424,390.10485,228.3457103,7.904426254
491202.2207,3945155.857,20,TR109,4425,392.19848,231.4278803,19.87583914
491117.7977,3945203.542,20,TR109,4430,388.74401,228.5379262,26.6299209
491101.2995,3945207.033,20,TR109,4431,398.79736,221.8976789,19.30896684
491148.5213,3945187.135,20,TR109,4428,352.2467,232.0263552,23.7943486
491142.0727,3945193.429,20,TR109,4429,396.58032,232.5408986,20.79287463
491316.2307,3945091.128,20,TR109,4418,394.87194,232.0691233,9.310755474
491300.1106,3945096.004,20,TR109,4419,399.82983,228.59687,13.61837605
491355.1842,3945084.331,20,TR109,4416,399.99951,239.3885078,9.118333201
491335.5581,3945088.056,20,TR109,4417,387.00573,235.9420681,14.10890762
491249.0506,3945128.723,20,TR109,4422,399.99633,226.6393921,4.417312802
491226.418,3945145.912,20,TR109,4423,398.87072,227.9167938,6.979916233
491278.5408,3945105.903,20,TR109,4420,396.53918,227.0126536,6.704512832
491257.167,3945120.049,20,TR109,4421,399.23632,225.6867954,3.909238112
491278.4286,3944287.284,20,TR111,4442,399.55468,219.41325,6.341090185
491279.4212,3944268.042,20,TR111,4443,394.8374,220.4688978,11.39358103
491297.9768,3944324.881,20,TR111,4440,396.52612,221.7138443,7.001825541
491275.5605,3944312.906,20,TR111,4441,399.77917,220.6387558,9.086344671
491282.8739,3944212.483,20,TR111,4446,396.96325,222.9554567,5.733266702
491288.0417,3944192.663,20,TR111,4447,397.58252,222.3709688,7.308793683
491282.1453,3944245.191,20,TR111,4444,395.2268,221.9324751,9.933963859
491282.2372,3944231.981,20,TR111,4445,375.98681,222.0422995,9.070375453
491051.4687,3945252.072,20,TR109,4434,280.88061,215.6997192,4.943154807
491303.2852,3944447.8,20,TR111,4435,411.11157,214.972842,4.838605081
491072.256,3945232.282,20,TR109,4432,399.99963,216.923452,10.40156987
491062.9479,3945240.528,20,TR109,4433,399.9967,215.9620548,6.347307929
491278.0229,3944367.602,20,TR111,4438,396.70361,221.1771261,8.690632076
491297.8932,3944345.935,20,TR111,4439,390.34948,222.1995107,5.531228162
491302.7201,3944404.669,20,TR111,4436,375.45715,214.8992227,5.940696576
491281.7159,3944386.661,20,TR111,4437,386.79333,217.4963511,10.92909458
491164.0696,3944095.437,20,TR112,4458,390.31567,240.8082743,13.67572754
491143.9531,3944092.988,20,TR112,4459,399.65966,245.3089061,12.40830437
491203.6524,3944096.938,20,TR112,4456,399.99804,234.7231321,4.4220966
491182.4811,3944095.442,20,TR112,4457,398.031,236.9531537,8.766004949
491100.9805,3944092.694,20,TR112,4462,369.85522,252.5590938,9.926684369
491072.9442,3944093.989,20,TR112,4463,359.30615,256.9660075,17.89917493
491126.54,3944092.182,20,TR112,4460,399.65759,248.6489197,9.151842041
491104.8142,3944092.698,20,TR112,4461,399.77002,250.200058,7.823231489
491303.3807,3944132.868,20,TR111,4450,398.84094,233.707899,14.70646666
491302.4053,3944121.028,20,TR111,4451,365.41662,234.7774789,10.55494355
491290.9031,3944171.091,20,TR111,4448,399.99182,224.6896393,10.03777571
491297.2999,3944151.796,20,TR111,4449,399.46203,228.7357528,14.99618178
491242.4984,3944113.07,20,TR112,4454,399.96679,233.8870115,13.54056532
491222.9429,3944108.904,20,TR112,4455,399.98681,233.5265875,7.979001355
491282.3381,3944115.717,20,TR112,4452,399.44592,235.6104059,6.493928538
491262.3657,3944115.051,20,TR112,4453,399.98596,234.1300554,5.669279855
490805.9845,3944138.903,20,TR113,4474,399.96594,313.6668091,11.83639607
490785.7201,3944127.366,20,TR113,4475,399.82897,311.9331624,18.56222596
490858.0135,3944135.142,20,TR113,4472,397.94616,308.6709541,15.74093228
490827.3814,3944133.651,20,TR113,4473,396.50146,312.0067997,13.52866786
490743.4682,3944126.534,20,TR113,4478,397.79919,294.9815602,28.08993297
490722.5413,3944130.357,20,TR113,4479,398.82983,288.1908436,11.50957637
490766.2245,3944137.115,20,TR113,4476,399.9729,308.2577972,13.93272691
490746.0396,3944126.479,20,TR113,4477,399.97155,303.5370636,20.58584129
491019.0846,3944099.454,20,TR112,4466,399.29882,274.0140362,17.55007303
490999.2127,3944110.669,20,TR112,4467,415.29809,281.5947856,26.48527038
491062.9771,3944095.948,20,TR112,4464,327.2384,262.7652259,15.53533337
491030.0519,3944095.285,20,TR112,4465,395.36438,268.9512939,18.81847308
490897.9092,3944128.566,20,TR113,4470,346.33483,302.7772827,10.86871399
490879.9269,3944132.574,20,TR113,4471,388.08703,306.7113953,16.9209692
490938.7972,3944121.66,20,TR113,4468,467.12609,302.1677597,6.743328063
490911.5135,3944125.297,20,TR113,4469,399.80786,302.1816963,4.779625487
492315.3488,3945017.029,20,TR108,4362,399.53137,107.4270258,12.15278498
492293.858,3945014.501,20,TR108,4363,385.52209,112.6060399,17.69195266
492351.1777,3945036.496,20,TR108,4360,399.99377,99.06301022,13.75328074
492331.9193,3945031.703,20,TR108,4361,399.61523,103.745101,13.43949583
492239.9118,3945002.979,20,TR108,4366,377.14404,130.5049184,19.53268483
492218.6901,3945011.438,20,TR108,4367,355.02099,137.9666922,26.42876445
492277.158,3945009.768,20,TR108,4364,376.17761,118.7880777,18.09083139
492255.7358,3945005.937,20,TR108,4365,399.90124,124.1304067,18.67215841
492467.803,3945057.886,20,TR108,4354,397.38195,95.11018038,13.12803702
492449.7023,3945045.227,20,TR108,4355,399.93884,91.47901964,9.73151157
492507.1622,3945050.741,20,TR108,4352,399.46691,101.7364731,12.55912989
492487.7049,3945059.796,20,TR108,4353,399.9663,96.8125782,15.1827955
492396.8472,3945038.192,20,TR108,4358,380.43042,91.50844145,4.538145431
492370.526,3945041.5,20,TR108,4359,377.54809,94.53255208,15.92952242
492428.3505,3945051.606,20,TR108,4356,399.99462,89.94591618,5.181991786
492408.592,3945049.38,20,TR108,4357,399.74511,90.82816839,7.947397434
492011.3971,3944945.964,20,TR108,4378,399.95996,179.4980639,15.94357183
491999.8954,3944931.874,20,TR108,4379,381.15576,183.2352774,14.81859585
492048.6957,3944960.133,20,TR108,4376,399.9989,173.7615433,6.02118047
492029.6603,3944954.024,20,TR108,4377,399.99035,175.5784359,9.795344734
491945.7253,3944903.945,20,TR108,4382,399.72961,194.4195442,8.077796314
491931.0927,3944890.303,20,TR108,4383,399.99414,197.2301579,5.794975675
491980.681,3944922.665,20,TR108,4380,364.61132,187.1530396,12.56067592
491959.2103,3944918.569,20,TR108,4381,397.76135,191.0405226,12.53805464
492160.7542,3945000.434,20,TR108,4370,393.09924,155.2111348,16.69947247
492141.1388,3944997.176,20,TR108,4371,366.58715,160.0514853,16.25667163
492198.9117,3945008.538,20,TR108,4368,399.98864,145.2708291,16.19060609
492179.2182,3945005.329,20,TR108,4369,399.18884,149.7574377,15.57144358
492085.5708,3944975.571,20,TR108,4374,399.87561,171.0932749,8.313044577
492071.3511,3944958.787,20,TR108,4375,399.9895,172.1615505,6.983409371
492121.9691,3944991.914,20,TR108,4372,399.90502,165.4635878,15.83872871
492103.7971,3944983.455,20,TR108,4373,394.54895,168.1683709,11.47406363
491741.2729,3944905.417,20,TR108,4394,397.68005,223.960828,9.876837663
491726.1507,3944915.859,20,TR108,4395,391.32702,228.1066999,15.96504762
491783.6872,3944884.225,20,TR108,4392,399.81103,219.753628,12.40208816
491761.2127,3944890.415,20,TR108,4393,399.67858,221.0940661,10.77177099
491676.4931,3944944.318,20,TR108,4398,399.99877,234.7216749,7.856334829
491648.386,3944959.42,20,TR108,4399,422.79064,236.9965596,6.655701988
491705.9124,3944926.655,20,TR108,4396,399.99987,232.206078,10.41427184
491693.1679,3944931.706,20,TR108,4397,399.14062,232.9715128,9.323000824
491878.0512,3944864.328,20,TR108,4386,399.71643,198.6544075,4.721192377
491860.3635,3944855.395,20,TR108,4387,381.33996,199.2276469,6.670173345
491914.7919,3944879.02,20,TR108,4384,397.86584,197.8439064,3.43820643
491896.1495,3944871.855,20,TR108,4385,399.84619,199.1560755,5.636703155
491813.1405,3944867.205,20,TR108,4390,399.77685,210.4833006,16.42019869
491793.6291,3944880.349,20,TR108,4391,393.56762,216.092333,17.29141363
491842.7049,3944856.545,20,TR108,4388,397.45068,203.1287061,14.98850881
491834.4116,3944857.236,20,TR108,4389,399.52075,205.9417725,15.36437669
491465.719,3945050.565,20,TR109,4410,399.48669,237.3007441,7.637645764
491444.4382,3945059.415,20,TR109,4411,399.9746,238.3178244,7.644954896
491506.9238,3945034.588,20,TR109,4408,397.98168,235.7966581,9.215630213
491484.4525,3945042.83,20,TR109,4409,393.45568,237.6901016,5.101186878
491390.9256,3945075.442,20,TR109,4414,400.00036,240.418376,6.257971561
491379.8376,3945077.851,20,TR109,4415,398.09619,240.0156069,7.666098278
491426.2446,3945068.772,20,TR109,4412,395.37719,239.694927,8.505484482
491410.6071,3945069.996,20,TR109,4413,375.5205,240.1559408,5.603599474
491618.7282,3945002.471,20,TR109,4402,399.35656,225.9530134,10.42259
491601.3374,3945013.31,20,TR109,4403,399.37548,225.0071528,4.88668981
491651.6788,3944995.505,20,TR109,4400,407.39221,232.7867126,9.140704965
491640.2028,3944996.578,20,TR109,4401,399.34375,231.1573069,15.68123212
491533.9408,3945027.607,20,TR109,4406,398.97717,229.9851913,17.69950307
491522.7719,3945026.398,20,TR109,4407,396.43225,232.5001936,15.83139685
491577.8752,3945022.725,20,TR109,4404,394.20874,224.8074512,4.404278338
491567.9848,3945025.982,20,TR109,4405,396.46106,226.7837138,10.55557525
489312.4355,3944349.606,20,TR113,4554,399.93371,201.7836263,20.21841753
489296.0236,3944353.389,20,TR113,4555,399.97424,199.2236929,16.13680053
489343.3503,3944338.578,20,TR113,4552,399.9945,203.6332828,17.54620851
489327.8547,3944343.144,20,TR113,4553,399.98168,203.7319937,17.24364087
489243.7777,3944370.526,20,TR113,4558,399.98205,196.43913,21.71031028
489220.2165,3944377.574,20,TR113,4559,429.23339,194.4530164,21.03867012
489268.6594,3944359.937,20,TR113,4556,399.88549,198.4558954,18.70364165
489250.4332,3944366.828,20,TR113,4557,396.96179,196.6759698,22.85661686
489454.4611,3944294.508,20,TR113,4546,399.9978,209.5441685,19.40954015
489436.2746,3944302.585,20,TR113,4547,399.92968,205.9060822,19.66186987
489502.9527,3944273.945,20,TR113,4544,399.90039,216.6185695,19.14519732
489482.158,3944284.02,20,TR113,4545,399.83215,212.5762365,19.32334538
489385.468,3944320.779,20,TR113,4550,399.95886,203.6458635,10.47111497
489371.7967,3944324.521,20,TR113,4551,399.34912,204.0394325,13.96854627
489421.8035,3944306.142,20,TR113,4548,399.95202,205.866685,18.60323571
489409.7328,3944311.081,20,TR113,4549,399.83105,205.5694176,16.67061442
489175.3468,3944576.017,20,TR114,4570,399.79846,192.0604706,15.56223625
489171.7397,3944609.536,20,TR114,4571,397.73266,193.6612616,9.684242501
489174.8497,3944544.891,20,TR114,4568,399.98425,186.4136114,11.34978726
489176.1101,3944557.263,20,TR114,4569,399.94116,188.1224375,7.922787423
489173.9764,3944654.2,20,TR114,4574,399.6228,196.0108418,11.81707503
489173.6768,3944688.927,20,TR114,4575,399.85449,199.2669382,16.53686193
489178.3664,3944617.572,20,TR114,4572,379.48352,194.1089996,8.805375177
489173.6707,3944636.639,20,TR114,4573,391.34655,194.2915527,16.13706168
489176.5013,3944422.374,20,TR114,4562,392.52221,189.0230951,12.7810712
489186.6609,3944443.234,20,TR114,4563,273.2528,188.7059397,17.73806683
489174.1128,3944392.545,20,TR114,4560,399.90039,196.5133276,16.88061016
489185.9499,3944403.406,20,TR114,4561,399.78418,191.5510359,12.12463109
489191.1572,3944498.276,20,TR114,4566,363.5271,184.1113922,5.201452836
489175.4579,3944514.013,20,TR114,4567,399.35302,183.8582405,7.098514629
489176.1288,3944452.948,20,TR114,4564,272.38879,190.0817078,13.66153994
489173.3673,3944476.395,20,TR114,4565,397.13842,186.5061066,16.12063791
489151.6729,3944885.534,20,TR114,4586,356.9873,210.268074,16.50000371
489168.1473,3944904.108,20,TR114,4587,386.14257,214.238801,15.94324006
489154.3308,3944848.197,20,TR114,4584,387.66284,209.3948873,21.59251215
489149.2748,3944867.206,20,TR114,4585,394.03894,206.442193,13.86427542
489175.6328,3944960.79,20,TR114,4590,399.94751,233.6695614,21.06616344
489188.997,3944978.749,20,TR114,4591,399.94799,241.66395,24.02611731
489178.0907,3944916.652,20,TR114,4588,396.95727,217.9570389,12.63853693
489187.0208,3944939.721,20,TR114,4589,398.4862,225.7677134,27.75013676
489175.513,3944741.085,20,TR114,4578,399.99414,210.1797597,17.52526671
489176.4939,3944760.414,20,TR114,4579,399.95922,216.6252575,17.72845438
489173.9552,3944712.307,20,TR114,4576,399.89367,204.2439814,12.21393544
489174.8851,3944725.948,20,TR114,4577,399.96606,206.7535124,9.964156538
489169.2156,3944826.638,20,TR114,4582,399.97522,218.8940094,14.06353013
489159.3224,3944841.834,20,TR114,4583,399.92822,214.8318526,16.91338215
489180.4383,3944776.853,20,TR114,4580,372.19165,220.2476087,12.28770689
489178.4511,3944795.731,20,TR114,4581,390.24536,222.308814,10.91030401
489210.4543,3945196.55,20,TR114,4602,399.70105,316.1749191,21.35223081
489188.8895,3945219.153,20,TR114,4603,395.91857,327.8651581,34.14905328
489188.2933,3945179.186,20,TR114,4600,399.99865,300.0305977,19.42214785
489188.2933,3945179.186,20,TR114,4601,393.10864,308.3202572,25.97916247
489161.8974,3945312.887,20,TR115,4606,501.26623,340.4395432,30.68279607
489180.312,3945334.928,20,TR115,4607,394.46411,343.6572666,29.30146916
489208.7441,3945237.104,20,TR114,4604,349.3446,342.3862784,37.26328783
489188.4329,3945248.276,20,TR114,4605,355.52819,353.991721,32.57667342
489181.973,3945050.154,20,TR114,4594,399.82519,261.2752829,12.18373383
489180.9734,3945063.792,20,TR114,4595,399.99218,265.4345866,17.18148104
489192.7418,3944998.79,20,TR114,4592,399.97863,249.6780701,22.59703743
489188.0741,3945019.325,20,TR114,4593,399.94128,257.0885544,17.65835223
489182.721,3945135.42,20,TR114,4598,399.84484,294.4622721,33.44061422
489184.5775,3945150.776,20,TR114,4599,399.98095,297.1813297,13.24986154
489180.3267,3945079.226,20,TR114,4596,399.88916,272.2159328,24.6937734
489180.6079,3945105.284,20,TR114,4597,399.82189,283.042152,35.78133797
490488.7844,3944152.977,20,TR113,4490,399.65881,238.7660313,17.63384779
490485.6292,3944153.227,20,TR113,4491,389.60583,232.930624,18.55069006
490539.1398,3944146.328,20,TR113,4488,391.67077,247.1544504,12.15478684
490522.9559,3944148.343,20,TR113,4489,397.94799,243.5652208,17.0428946
490413.7425,3944160.135,20,TR113,4494,399.92834,225.0620356,5.627546961
490396.1484,3944159.768,20,TR113,4495,399.98828,225.2357073,4.816031398
490460.9981,3944154.915,20,TR113,4492,399.10376,230.1792094,11.8336379
490441.7107,3944160.006,20,TR113,4493,396.87854,227.0601501,11.26362694
490660.7468,3944137.239,20,TR113,4482,399.99243,276.6635132,13.23410192
490637.6598,3944139.994,20,TR113,4483,400,271.4336605,15.5189236
490703.6632,3944131.48,20,TR113,4480,399.96667,285.7336521,12.88001116
490684.3332,3944132.575,20,TR113,4481,399.90918,281.7075596,14.95490047
490582.1093,3944145.435,20,TR113,4486,399.9226,255.6408898,14.26287124
490546.8804,3944145.093,20,TR113,4487,399.82348,250.5594559,13.89209722
490621.0728,3944141.985,20,TR113,4484,398.23925,264.1768379,24.37789848
490598.724,3944143.966,20,TR113,4485,399.73571,258.142086,8.023426159
490190.1233,3944153.286,20,TR113,4506,399.99951,214.5393951,11.9112455
490155.0102,3944158.647,20,TR113,4507,399.99133,211.8884466,7.900746339
490222.9377,3944151.682,20,TR113,4504,399.9989,221.6644192,9.274395638
490201.2369,3944151.882,20,TR113,4505,399.60827,218.9984301,13.39238351
490104.718,3944168.102,20,TR113,4510,399.39794,201.5026064,13.52587555
490089.2563,3944166.985,20,TR113,4511,398.73181,197.0707684,17.96181023
