Sample.Label,Region.Label,Area,Brw_number,Effort,distance,size,slope,veg_height,surveyor
2762,5,16.647776,2503,0.24025932,0.0006,1,D,S,JB
2762,5,16.647776,2504,0.24025932,0.0018,1,D,S,JB
2762,5,16.647776,2505,0.24025932,0.0019,1,D,S,JB
2762,5,16.647776,2506,0.24025932,0.001,1,D,S,JB
2792,8,23.896172,2507,0.39139874,0.001,1,U,S,JB
2792,8,23.896172,2508,0.39139874,0.0001,1,U,S,JB
2789,8,23.896172,2509,0.07043826,0.0025,1,D,S,JB
2763,2,21.142866,2510,0.28170565,0.003,1,D,S,JB
2763,2,21.142866,2511,0.28170565,0.0015,1,D,S,JB
2760,2,21.142866,2512,0.06909986,0.0024,1,D,S,PP
2760,2,21.142866,2513,0.06909986,0.002,1,D,S,PP
2763,2,21.142866,2514,0.28170565,0.0035,1,D,S,JB
2763,2,21.142866,2515,0.28170565,0.0034,1,D,S,JB
2763,2,21.142866,2516,0.28170565,0.0015,1,D,S,JB
2763,2,21.142866,2517,0.28170565,0.0055,1,D,S,JB
2763,2,21.142866,2518,0.28170565,0.0022,1,D,S,JB
2763,2,21.142866,2519,0.28170565,0.0026,1,D,S,JB
2763,2,21.142866,2520,0.28170565,0.0028,1,D,S,JB
2763,2,21.142866,2521,0.28170565,0.0019,1,D,S,JB
2763,2,21.142866,2522,0.28170565,0.0026,1,D,S,JB
2763,2,21.142866,2523,0.28170565,0.0032,1,D,S,JB
2763,2,21.142866,2524,0.28170565,0.0036,1,D,S,JB
2763,2,21.142866,2525,0.28170565,0.0022,1,D,S,JB
2842,8,23.896172,2526,0.13184259,0.0022,1,U,S,PP
2842,8,23.896172,2527,0.13184259,0.0011,1,U,S,PP
2841,8,23.896172,2528,0.06716474,0.0015,1,U,S,PP
2841,8,23.896172,2529,0.06716474,0.0016,1,U,S,PP
2842,8,23.896172,2530,0.13184259,0.0025,1,U,S,PP
2842,8,23.896172,2531,0.13184259,0.002,1,U,S,PP
2842,8,23.896172,2532,0.13184259,0.0013,1,U,S,PP
2842,8,23.896172,2533,0.13184259,0.004,1,U,S,PP
2842,8,23.896172,2534,0.13184259,0.0014,1,U,S,PP
2842,8,23.896172,2535,0.13184259,0.0033,1,U,S,PP
2842,8,23.896172,2536,0.13184259,0.001,1,U,S,PP
2842,8,23.896172,2537,0.13184259,0.0013,1,U,S,PP
2842,8,23.896172,2538,0.13184259,0.0002,1,U,S,PP
2842,8,23.896172,2539,0.13184259,0.0023,1,U,S,PP
2842,8,23.896172,2540,0.13184259,0.0005,1,U,S,PP
2806,2,21.142866,2541,0.09146574,0.0049,1,F,S,PP
2806,2,21.142866,2542,0.09146574,0.0049,1,F,S,PP
2806,2,21.142866,2543,0.09146574,0.0035,1,F,S,PP
2806,2,21.142866,2544,0.09146574,0.0075,1,F,S,PP
229,4,7.1562215,2545,0.03753537,0.0002,1,U,T,PP
2800,5,16.647776,2546,0.04892317,0.0013,1,U,S,PP
2800,5,16.647776,2547,0.04892317,0.0012,1,U,S,PP
2800,5,16.647776,2548,0.04892317,0.0041,1,U,S,PP
2800,5,16.647776,2549,0.04892317,0.004,1,U,S,PP
2800,5,16.647776,2550,0.04892317,0.0049,1,U,S,PP
2800,5,16.647776,2551,0.04892317,0.0074,1,U,S,PP
2800,5,16.647776,2552,0.04892317,0.0014,1,U,S,PP
2800,5,16.647776,2553,0.04892317,0.0048,1,U,S,PP
2814,6,16.124134,2554,0.03181814,0.0045,1,F,S,PP
2802,2,21.142866,2555,0.02825293,0.0025,1,U,S,PP
2805,2,21.142866,2556,0.27104449,0.0036,1,U,S,PP
2814,6,16.124134,2557,0.03181814,0.0047,1,F,S,PP
2792,8,23.896172,2558,0.39139874,0.0014,1,U,S,JB
2792,8,23.896172,2559,0.39139874,0.003,1,U,S,JB
2792,8,23.896172,2560,0.39139874,0.004,1,U,S,JB
2792,8,23.896172,2561,0.39139874,0.0033,1,U,S,JB
2792,8,23.896172,2562,0.39139874,0.0015,1,U,S,JB
2792,8,23.896172,2563,0.39139874,0.006,1,U,S,JB
2792,8,23.896172,2564,0.39139874,0.0013,1,U,S,JB
2792,8,23.896172,2565,0.39139874,0.0012,1,U,S,JB
2792,8,23.896172,2566,0.39139874,0.0055,1,U,S,JB
2792,8,23.896172,2567,0.39139874,0.005,1,U,S,JB
2792,8,23.896172,2568,0.39139874,0.006,1,U,S,JB
2792,8,23.896172,2569,0.39139874,0.007,1,U,S,JB
2792,8,23.896172,2570,0.39139874,0.005,1,U,S,JB
2792,8,23.896172,2571,0.39139874,0.0045,1,U,S,JB
2476,8,23.896172,2572,0.21198546,0.0024,1,U,S,JB
2476,8,23.896172,2573,0.21198546,0.0045,1,U,S,JB
2476,8,23.896172,2574,0.21198546,0.0042,1,U,S,JB
2476,8,23.896172,2575,0.21198546,0.004,1,U,S,JB
2476,8,23.896172,2576,0.21198546,0,1,U,S,JB
2518,5,16.647776,2577,0.0654784,0.0048,1,U,S,PP
2518,5,16.647776,2578,0.0654784,0.0048,1,U,S,PP
2518,5,16.647776,2579,0.0654784,0.0036,1,U,S,PP
2518,5,16.647776,2580,0.0654784,0.0038,1,U,S,PP
2522,2,21.142866,2581,0.00500629,0.0024,1,U,S,PP
2519,5,16.647776,2582,0.03411325,0.0012,1,D,S,PP
2518,5,16.647776,2583,0.0654784,0.0025,1,U,S,PP
2518,5,16.647776,2584,0.0654784,0.0025,1,U,S,PP
2523,2,21.142866,2585,0.00841644,0.0016,1,D,S,PP
2520,5,16.647776,2586,0.03802697,0.0012,1,U,S,PP
2559,6,16.124134,2587,0.0657141,0.0012,1,D,S,PP
2559,6,16.124134,2588,0.0657141,0.0002,1,D,S,PP
2559,6,16.124134,2589,0.0657141,0.0011,1,D,S,PP
2517,5,16.647776,2590,0.08733898,0.0028,1,U,S,PP
2517,5,16.647776,2591,0.08733898,0.0012,1,U,S,PP
2517,5,16.647776,2592,0.08733898,0.0015,1,U,S,PP
2517,5,16.647776,2593,0.08733898,0.002,1,U,S,PP
2517,5,16.647776,2594,0.08733898,0.0015,1,D,S,PP
2537,8,23.896172,2595,0.03275756,0.0018,1,U,S,PP
2517,5,16.647776,2596,0.08733898,0.0018,1,U,S,PP
2517,5,16.647776,2597,0.08733898,0.0025,1,U,S,PP
2518,5,16.647776,2598,0.0654784,0.0013,1,U,S,PP
2537,8,23.896172,2599,0.03275756,0.0016,1,U,S,PP
2537,8,23.896172,2600,0.03275756,0.0023,1,U,S,PP
2518,5,16.647776,2601,0.0654784,0.0026,1,D,S,PP
2518,5,16.647776,2602,0.0654784,0.0024,1,D,S,PP
2518,5,16.647776,2603,0.0654784,0.002,1,D,S,PP
2507,8,23.896172,2604,0.18177967,0.0016,1,D,S,PP
2507,8,23.896172,2605,0.18177967,0.0011,1,D,S,PP
2530,2,21.142866,,0.05063837,,,,S,PP
2531,3,14.045445,,0.00768182,,,,S,PP
2532,3,14.045445,,0.03218253,,,,S,PP
2533,3,14.045445,,0.02942598,,,,S,PP
2534,3,14.045445,,0.03795345,,,,S,PP
2535,8,23.896172,,0.04372921,,,,S,PP
2536,8,23.896172,,0.01382636,,,,S,PP
2521,2,21.142866,,0.03019813,,,,S,PP
2524,2,21.142866,,0.02345173,,,,S,PP
2525,2,21.142866,,0.01767245,,,,S,PP
2526,2,21.142866,,0.01587788,,,,S,PP
2527,2,21.142866,,0.01521903,,,,S,PP
2528,2,21.142866,,0.03076767,,,,S,PP
2513,4,7.1562215,,0.03006861,,,,S,PP
2514,4,7.1562215,,0.02926201,,,,S,PP
2516,5,16.647776,,0.27952641,,,,S,PP
2505,8,23.896172,,0.06016772,,,,S,PP
2508,6,16.124134,,0.02842734,,,,S,PP
2509,6,16.124134,,0.02838207,,,,S,PP
2510,4,7.1562215,,0.01425005,,,,S,PP
2511,4,7.1562215,,0.0864946,,,,S,PP
2512,4,7.1562215,,0.02896395,,,,S,PP
2497,3,14.045445,,0.00248845,,,,T,PP
2498,4,7.1562215,,0.04454466,,,,T,PP
2499,3,14.045445,,0.00224349,,,,T,PP
2500,8,23.896172,,0.15051348,,,,T,PP
2501,3,14.045445,,0.01170711,,,,S,PP
2502,3,14.045445,,0.05880307,,,,S,PP
2503,3,14.045445,,0.02871012,,,,S,PP
2504,1,14.558758,,0.01870675,,,,S,PP
2490,2,21.142866,,0.05657897,,,,S,JB
2491,3,14.045445,,0.02826705,,,,S,JB
2492,3,14.045445,,0.02850536,,,,S,JB
2495,8,23.896172,,0.02842793,,,,S,JB
2496,8,23.896172,,0.05722001,,,,S,JB
2481,1,14.558758,,0.04824498,,,,T,JB
2482,1,14.558758,,0.02952455,,,,T,JB
2483,8,23.896172,,0.06063994,,,,T,JB
2484,8,23.896172,,0.02010515,,,,T,JB
2485,4,7.1562215,,0.0290415,,,,T,JB
2486,4,7.1562215,,0.01461155,,,,T,JB
2488,5,16.647776,,0.0503061,,,,S,JB
2473,8,23.896172,,0.02596545,,,,S,JB
2474,8,23.896172,,0.01525317,,,,S,JB
2477,8,23.896172,,0.05670137,,,,S,JB
2478,8,23.896172,,0.02549396,,,,S,JB
2479,4,7.1562215,,0.01677326,,,,S,JB
2480,1,14.558758,,0.06058266,,,,T,JB
2466,3,14.045445,,0.03272019,,,,S,JB
2467,3,14.045445,,0.05362765,,,,S,JB
2468,3,14.045445,,0.01681419,,,,S,JB
2469,1,14.558758,,0.0592695,,,,S,JB
2470,8,23.896172,,0.28765587,,,,S,JB
2471,8,23.896172,,0.05466481,,,,S,JB
2472,8,23.896172,,0.04221329,,,,S,JB
2457,5,16.647776,,0.0282206,,,,S,JB
2458,5,16.647776,,0.08487387,,,,S,JB
2459,2,21.142866,,0.00517129,,,,S,JB
2461,2,21.142866,,0.02147604,,,,S,JB
2462,2,21.142866,,0.02829288,,,,S,JB
2463,3,14.045445,,0.00532683,,,,S,JB
2464,3,14.045445,,0.03015689,,,,S,JB
2449,8,23.896172,,0.15611054,,,,T,JB
2450,7,9.8380139,,0.02442362,,,,T,JB
2451,5,16.647776,,0.15386087,,,,S,JB
2454,5,16.647776,,0.02840564,,,,S,JB
2456,5,16.647776,,0.03018615,,,,S,JB
2444,2,21.142866,,0.02848404,,,,S,JB
2448,1,14.558758,,0.09138903,,,,T,JB
2435,2,21.142866,,0.01171016,,,,S,JB
2437,2,21.142866,,0.10262965,,,,S,JB
2439,8,23.896172,,0.01188576,,,,S,JB
2440,4,7.1562215,,0.0502574,,,,S,JB
2425,5,16.647776,,0.11970293,,,,S,JB
2426,2,21.142866,,0.04319948,,,,S,JB
2427,3,14.045445,,0.02911653,,,,S,JB
2428,3,14.045445,,0.08413541,,,,S,JB
2429,8,23.896172,,0.08707247,,,,S,JB
2430,5,16.647776,,0.03112291,,,,T,JB
2431,5,16.647776,,0.08643157,,,,S,JB
2417,8,23.896172,,0.02969218,,,,S,JB
2418,5,16.647776,,0.00281798,,,,T,JB
2419,8,23.896172,,0.02742458,,,,T,JB
2420,6,16.124134,,0.02664105,,,,T,JB
2421,5,16.647776,,0.00258259,,,,S,JB
2422,5,16.647776,,0.03358932,,,,S,JB
2423,5,16.647776,,0.00075679,,,,S,JB
2424,5,16.647776,,0.00106192,,,,S,JB
2409,2,21.142866,,0.0037738,,,,S,JB
2411,3,14.045445,,0.03285486,,,,S,JB
2412,3,14.045445,,0.05007807,,,,S,JB
2414,8,23.896172,,0.03088207,,,,S,JB
2416,5,16.647776,,0.12194256,,,,S,JB
2401,8,23.896172,,0.02948825,,,,S,JB
2403,5,16.647776,,0.04340547,,,,S,JB
2404,5,16.647776,,0.00027976,,,,S,JB
2394,2,21.142866,,0.08501565,,,,S,JB
2398,3,14.045445,,0.05903369,,,,S,JB
2399,3,14.045445,,0.02924256,,,,S,JB
2385,2,21.142866,,0.02843332,,,,S,JB
2386,3,14.045445,,0.02839208,,,,S,JB
2388,3,14.045445,,0.00215302,,,,S,JB
2389,3,14.045445,,0.0042546,,,,S,JB
2377,6,16.124134,,0.02921331,,,,S,JB
2378,6,16.124134,,0.11439585,,,,S,JB
2379,4,7.1562215,,0.03051642,,,,S,JB
2380,5,16.647776,,0.07179784,,,,S,JB
2369,8,23.896172,,0.01874188,,,,S,JB
2370,8,23.896172,,0.02961045,,,,S,JB
2371,8,23.896172,,0.00157008,,,,S,JB
2373,6,16.124134,,0.0293075,,,,S,JB
2374,6,16.124134,,0.01063517,,,,S,JB
2375,6,16.124134,,0.05693698,,,,S,JB
2376,6,16.124134,,0.00512185,,,,S,JB
2361,5,16.647776,,0.02882403,,,,S,JB
2362,5,16.647776,,0.04301991,,,,S,JB
2363,2,21.142866,,0.02936505,,,,S,JB
2364,2,21.142866,,0.05870929,,,,S,JB
2366,3,14.045445,,0.0570533,,,,S,JB
2367,3,14.045445,,0.01668497,,,,S,JB
2368,1,14.558758,,0.00604011,,,,S,JB
2353,1,14.558758,,0.11445076,,,,S,JB
2354,1,14.558758,,0.02521,,,,S,JB
2355,8,23.896172,,0.05969146,,,,S,JB
2356,8,23.896172,,0.08222993,,,,S,JB
2357,5,16.647776,,0.07318919,,,,S,JB
2358,5,16.647776,,0.02278265,,,,S,JB
2360,5,16.647776,,0.05652838,,,,S,JB
2346,5,16.647776,,0.01901592,,,,S,JB
2347,5,16.647776,,0.04836996,,,,S,JB
2348,5,16.647776,,0.10272893,,,,S,JB
2349,5,16.647776,,0.06999591,,,,S,JB
2350,2,21.142866,,0.01494583,,,,S,JB
2351,3,14.045445,,0.00334642,,,,S,JB
2352,1,14.558758,,0.02634675,,,,S,JB
2337,8,23.896172,,0.04450554,,,,S,JB
2340,6,16.124134,,0.06533889,,,,S,JB
2343,5,16.647776,,0.05344759,,,,S,JB
2344,1,14.558758,,0.00222874,,,,S,JB
2329,5,16.647776,,0.00614217,,,,S,JB
2330,5,16.647776,,0.03561294,,,,S,JB
2331,5,16.647776,,0.0176653,,,,S,JB
2334,2,21.142866,,0.0247352,,,,S,JB
2335,3,14.045445,,0.01177141,,,,S,JB
2336,3,14.045445,,0.00451517,,,,S,JB
2322,2,21.142866,,0.02879923,,,,S,PP
2323,3,14.045445,,0.02877404,,,,S,PP
2324,3,14.045445,,0.01592484,,,,S,PP
2326,6,16.124134,,0.03216373,,,,S,PP
2327,6,16.124134,,0.00905061,,,,S,PP
2328,6,16.124134,,0.00612538,,,,S,PP
2315,5,16.647776,,0.02885797,,,,S,PP
2316,5,16.647776,,0.02941281,,,,S,PP
2317,5,16.647776,,0.01957381,,,,S,PP
2319,2,21.142866,,0.04213559,,,,S,PP
2320,2,21.142866,,0.03033581,,,,S,PP
2305,2,21.142866,,0.02978687,,,,S,PP
2308,6,16.124134,,0.00811541,,,,S,PP
2311,2,21.142866,,0.0525271,,,,S,PP
2312,3,14.045445,,0.03280118,,,,S,PP
1785,2,21.142866,,0.00801214,,,,S,JB
1786,2,21.142866,,0.02728092,,,,S,JB
1787,3,14.045445,,0.01428636,,,,S,JB
1788,3,14.045445,,0.06428274,,,,S,JB
1789,3,14.045445,,0.03088152,,,,S,JB
1790,8,23.896172,,0.05619166,,,,S,JB
1791,8,23.896172,,0.0237918,,,,S,JB
1792,6,16.124134,,0.03307349,,,,S,JB
1778,5,16.647776,,0.094661,,,,S,JB
1781,5,16.647776,,0.11411865,,,,S,JB
1782,2,21.142866,,0.00474531,,,,S,JB
1784,2,21.142866,,0.00261486,,,,S,JB
1769,6,16.124134,,0.03604321,,,,S,JB
1770,6,16.124134,,0.04005631,,,,S,JB
1771,6,16.124134,,0.03138619,,,,S,JB
1772,6,16.124134,,0.03047827,,,,S,JB
1773,6,16.124134,,0.07248608,,,,S,JB
1774,4,7.1562215,,0.00440887,,,,S,JB
1775,5,16.647776,,0.01429675,,,,S,JB
1776,5,16.647776,,0.07415586,,,,S,JB
1761,8,23.896172,,0.02820653,,,,S,JB
1762,8,23.896172,,0.03873001,,,,S,JB
1763,8,23.896172,,0.06745463,,,,S,JB
1764,8,23.896172,,0.01043503,,,,S,JB
1765,8,23.896172,,0.08087716,,,,S,JB
1766,8,23.896172,,0.00998386,,,,S,JB
1767,8,23.896172,,0.00443618,,,,S,JB
1768,6,16.124134,,0.0030753,,,,S,JB
1753,3,14.045445,,0.04012008,,,,S,JB
1754,3,14.045445,,0.01102666,,,,S,JB
1755,3,14.045445,,0.00699204,,,,S,JB
1756,3,14.045445,,0.00038028,,,,S,JB
1757,3,14.045445,,0.03093231,,,,S,JB
1759,1,14.558758,,0.03559328,,,,S,JB
1760,8,23.896172,,0.04969835,,,,S,JB
1745,2,21.142866,,0.03694426,,,,S,JB
1746,2,21.142866,,0.02194326,,,,S,JB
1747,2,21.142866,,0.03142259,,,,S,JB
1748,2,21.142866,,0.03674718,,,,S,JB
1749,2,21.142866,,0.01399281,,,,S,JB
1751,3,14.045445,,0.04048956,,,,S,JB
1752,3,14.045445,,0.00779994,,,,S,JB
1738,6,16.124134,,0.0246557,,,,S,JB
1741,5,16.647776,,0.00434387,,,,S,JB
1742,5,16.647776,,0.00690036,,,,S,JB
1743,5,16.647776,,0.12573586,,,,S,JB
1744,2,21.142866,,0.03652068,,,,S,JB
1730,5,16.647776,,0.0145135,,,,S,JB
1731,2,21.142866,,0.03311598,,,,S,JB
1733,3,14.045445,,0.04679152,,,,S,JB
1735,6,16.124134,,0.03247555,,,,S,JB
1722,8,23.896172,,0.07361135,,,,S,JB
1723,8,23.896172,,0.02020732,,,,S,JB
1724,6,16.124134,,0.04041349,,,,S,JB
1725,4,7.1562215,,0.00130818,,,,S,JB
1726,4,7.1562215,,0.08393135,,,,S,JB
1727,4,7.1562215,,0.00265995,,,,S,JB
1713,3,14.045445,,0.022264,,,,S,JB
1714,3,14.045445,,0.03277025,,,,S,JB
1715,3,14.045445,,0.03604934,,,,S,JB
1716,3,14.045445,,0.01824619,,,,S,JB
1718,1,14.558758,,0.02610338,,,,S,JB
1719,1,14.558758,,0.00588489,,,,S,JB
1720,8,23.896172,,0.30647516,,,,S,JB
1705,1,14.558758,,0.04356686,,,,S,JB
1706,1,14.558758,,0.0288924,,,,S,JB
1707,6,16.124134,,0.00229208,,,,S,JB
1708,6,16.124134,,0.02842745,,,,S,JB
1709,4,7.1562215,,0.02107476,,,,S,JB
1711,2,21.142866,,0.03627563,,,,S,JB
1712,3,14.045445,,0.03889465,,,,S,JB
1697,5,16.647776,,0.00224096,,,,S,JB
1699,2,21.142866,,0.00046768,,,,S,JB
1700,2,21.142866,,0.05486417,,,,S,JB
1702,3,14.045445,,0.00234966,,,,S,JB
1703,3,14.045445,,0.00041561,,,,S,JB
1689,4,7.1562215,,0.01584359,,,,S,JB
1693,3,14.045445,,0.03311273,,,,S,JB
1695,5,16.647776,,0.08540886,,,,S,JB
1696,5,16.647776,,0.05422778,,,,S,JB
1681,3,14.045445,,0.01466956,,,,S,JB
1682,8,23.896172,,0.05783989,,,,S,JB
1683,8,23.896172,,0.05704719,,,,S,JB
1684,8,23.896172,,0.02321357,,,,S,JB
1685,6,16.124134,,0.00993905,,,,S,JB
1686,6,16.124134,,0.06661676,,,,S,JB
1687,6,16.124134,,0.03004628,,,,S,JB
1688,6,16.124134,,0.05919863,,,,S,JB
1673,2,21.142866,,0.02946735,,,,S,JB
1674,3,14.045445,,0.02063665,,,,S,JB
1675,3,14.045445,,0.03105611,,,,S,JB
1676,3,14.045445,,0.00609512,,,,S,JB
1677,3,14.045445,,0.02895685,,,,S,JB
1678,3,14.045445,,0.03430176,,,,S,JB
1679,3,14.045445,,0.02864308,,,,S,JB
1680,3,14.045445,,0.042885,,,,S,JB
1665,7,9.8380139,,0.06645045,,,,T,JB
1666,4,7.1562215,,0.06701521,,,,T,JB
1667,4,7.1562215,,0.01488051,,,,T,JB
1668,3,14.045445,,0.02469267,,,,S,JB
1669,1,14.558758,,0.16027807,,,,S,JB
1670,1,14.558758,,0.01819989,,,,S,JB
1671,2,21.142866,,0.03003111,,,,S,JB
1672,2,21.142866,,0.03005432,,,,S,JB
1657,6,16.124134,,0.10139087,,,,S,JB
1658,6,16.124134,,0.02644235,,,,S,JB
1659,4,7.1562215,,0.01226474,,,,S,JB
1660,2,21.142866,,0.03264368,,,,T,JB
1661,3,14.045445,,0.01893533,,,,T,JB
1662,1,14.558758,,0.08505134,,,,T,JB
1663,1,14.558758,,0.0323429,,,,T,JB
1664,8,23.896172,,0.00040587,,,,T,JB
1649,8,23.896172,,0.02109391,,,,S,JB
1650,8,23.896172,,0.03103136,,,,S,JB
1651,8,23.896172,,0.07410977,,,,S,JB
1652,8,23.896172,,0.0373628,,,,S,JB
1653,6,16.124134,,0.00877046,,,,S,JB
1654,6,16.124134,,0.02154123,,,,S,JB
1655,6,16.124134,,0.04806395,,,,S,JB
1656,6,16.124134,,0.04400474,,,,S,JB
1641,7,9.8380139,,0.02093156,,,,S,JB
1642,7,9.8380139,,0.06133647,,,,S,JB
1643,2,21.142866,,0.03190734,,,,S,JB
1644,2,21.142866,,0.02774188,,,,S,JB
1645,2,21.142866,,0.03481548,,,,S,JB
1646,2,21.142866,,0.01321747,,,,S,JB
1648,3,14.045445,,0.0278831,,,,S,JB
1633,7,9.8380139,,0.00741664,,,,S,JB
1634,7,9.8380139,,0.05291931,,,,S,JB
1635,7,9.8380139,,0.057125,,,,S,JB
1636,5,16.647776,,0.01897159,,,,S,JB
1637,1,14.558758,,0.03800479,,,,S,JB
1638,1,14.558758,,0.06776772,,,,S,JB
1639,1,14.558758,,0.16392239,,,,S,JB
1640,1,14.558758,,0.07969732,,,,S,JB
1625,1,14.558758,,0.08539117,,,,S,JB
1626,1,14.558758,,0.03751605,,,,S,JB
1627,1,14.558758,,0.03620052,,,,S,JB
1628,8,23.896172,,0.10274396,,,,S,JB
1629,7,9.8380139,,0.05812958,,,,S,JB
1630,7,9.8380139,,0.02934199,,,,S,JB
1631,7,9.8380139,,0.0289654,,,,S,JB
1632,7,9.8380139,,0.03309628,,,,S,JB
1617,5,16.647776,,0.02126743,,,,S,JB
1618,5,16.647776,,0.02859045,,,,S,JB
1619,5,16.647776,,0.02886862,,,,S,JB
1620,5,16.647776,,0.01709012,,,,S,JB
1621,1,14.558758,,0.08732652,,,,S,JB
1622,1,14.558758,,0.02927466,,,,S,JB
1623,1,14.558758,,0.02962416,,,,S,JB
1624,1,14.558758,,0.08563654,,,,S,JB
1609,7,9.8380139,,0.01934841,,,,S,JB
1610,7,9.8380139,,0.03071835,,,,S,JB
1611,7,9.8380139,,0.08949419,,,,S,JB
1612,7,9.8380139,,0.01965599,,,,S,JB
1613,7,9.8380139,,0.00229579,,,,S,JB
1614,7,9.8380139,,0.03179797,,,,S,JB
1615,7,9.8380139,,0.03820946,,,,S,JB
1616,7,9.8380139,,0.0357759,,,,S,JB
1601,1,14.558758,,0.0092643,,,,S,JB
1602,1,14.558758,,0.03185697,,,,S,JB
1603,1,14.558758,,0.03423573,,,,S,JB
1604,1,14.558758,,0.01263254,,,,S,JB
1605,1,14.558758,,0.00372075,,,,S,JB
1606,7,9.8380139,,0.01772902,,,,S,JB
1607,7,9.8380139,,0.00863242,,,,S,JB
1608,7,9.8380139,,0.01651682,,,,S,JB
1593,1,14.558758,,0.0188605,,,,S,JB
1594,1,14.558758,,0.04872403,,,,S,JB
1595,1,14.558758,,0.05634248,,,,S,JB
1596,1,14.558758,,0.00104708,,,,S,JB
1597,1,14.558758,,0.00652671,,,,S,JB
1598,1,14.558758,,0.01128205,,,,S,JB
1599,1,14.558758,,0.03114437,,,,S,JB
1600,1,14.558758,,0.18749944,,,,S,JB
1585,5,16.647776,,0.02984982,,,,S,JB
1586,5,16.647776,,0.03906744,,,,S,JB
1587,5,16.647776,,0.10074367,,,,S,JB
1588,5,16.647776,,0.00838528,,,,S,JB
1589,1,14.558758,,0.03485561,,,,S,JB
1590,1,14.558758,,0.02869518,,,,S,JB
1591,1,14.558758,,0.16890856,,,,S,JB
1592,1,14.558758,,0.0213212,,,,S,JB
1577,5,16.647776,,0.01459725,,,,S,JB
1578,5,16.647776,,0.15672909,,,,S,JB
1579,5,16.647776,,0.01663682,,,,S,JB
1580,5,16.647776,,0.06852229,,,,S,JB
1581,5,16.647776,,0.03059565,,,,S,JB
1582,5,16.647776,,0.06032082,,,,S,JB
1583,5,16.647776,,0.03116684,,,,S,JB
1584,5,16.647776,,0.03124218,,,,S,JB
1569,8,23.896172,,0.07804749,,,,S,PP
1570,5,16.647776,,0.03017069,,,,S,JB
1571,5,16.647776,,0.02125702,,,,S,JB
1572,1,14.558758,,0.02651059,,,,S,JB
1573,1,14.558758,,0.09580985,,,,S,JB
1574,1,14.558758,,0.02536838,,,,S,JB
1575,7,9.8380139,,0.02989592,,,,S,JB
1576,5,16.647776,,0.02906807,,,,S,JB
1561,7,9.8380139,,0.03668144,,,,S,PP
1562,7,9.8380139,,0.17746259,,,,S,PP
1563,7,9.8380139,,0.1292426,,,,S,PP
1564,7,9.8380139,,0.01078184,,,,S,PP
1565,7,9.8380139,,0.01110326,,,,S,PP
1566,7,9.8380139,,0.02844405,,,,S,PP
1567,5,16.647776,,0.00805926,,,,S,PP
1568,1,14.558758,,0.04778641,,,,S,PP
1553,1,14.558758,,0.03400782,,,,S,PP
1554,1,14.558758,,0.02399087,,,,S,PP
1555,1,14.558758,,0.02957708,,,,S,PP
1556,1,14.558758,,0.02842968,,,,S,PP
1557,1,14.558758,,0.02990192,,,,S,PP
1558,1,14.558758,,0.03134641,,,,S,PP
1559,8,23.896172,,0.02897075,,,,S,PP
1560,8,23.896172,,0.028229,,,,S,PP
1545,5,16.647776,,0.08757609,,,,S,PP
1546,5,16.647776,,0.02837141,,,,S,PP
1547,5,16.647776,,0.05767469,,,,S,PP
1548,5,16.647776,,0.03081742,,,,S,PP
1549,5,16.647776,,0.04014913,,,,S,PP
1550,3,14.045445,,0.02942409,,,,S,PP
1551,1,14.558758,,0.01985953,,,,S,PP
1552,1,14.558758,,0.03067545,,,,S,PP
1537,7,9.8380139,,0.03475209,,,,T,PP
1538,7,9.8380139,,0.00920574,,,,T,PP
1539,7,9.8380139,,0.03197021,,,,T,PP
1540,7,9.8380139,,0.08928415,,,,T,PP
1541,5,16.647776,,0.02866088,,,,S,PP
1542,5,16.647776,,0.03135089,,,,S,PP
1543,5,16.647776,,0.03423932,,,,S,PP
1544,5,16.647776,,0.02949215,,,,S,PP
2042,2,21.142866,,0.03055008,,,,S,JB
2043,2,21.142866,,0.00485965,,,,S,JB
2045,3,14.045445,,0.09296163,,,,S,JB
2046,3,14.045445,,0.02855342,,,,S,JB
2047,3,14.045445,,0.01341894,,,,S,JB
2048,1,14.558758,,0.0284103,,,,S,JB
2033,4,7.1562215,,0.00253217,,,,S,JB
2034,4,7.1562215,,0.02216167,,,,S,JB
2037,5,16.647776,,0.00111569,,,,S,JB
2039,2,21.142866,,0.05833473,,,,S,JB
2040,2,21.142866,,0.06752141,,,,S,JB
2025,7,9.8380139,,0.03944733,,,,S,JB
2026,7,9.8380139,,0.0483348,,,,S,JB
2027,7,9.8380139,,0.01024175,,,,S,JB
2028,7,9.8380139,,0.02308758,,,,S,JB
2030,4,7.1562215,,0.06331165,,,,S,JB
2031,4,7.1562215,,0.01109718,,,,S,JB
2032,4,7.1562215,,0.00087966,,,,S,JB
2017,6,16.124134,,0.00107329,,,,S,JB
2018,6,16.124134,,0.00607989,,,,S,JB
2019,6,16.124134,,0.03131407,,,,S,JB
2020,6,16.124134,,0.14990552,,,,S,JB
2021,6,16.124134,,0.03410751,,,,S,JB
2022,6,16.124134,,0.05896471,,,,S,JB
2023,6,16.124134,,0.00799758,,,,S,JB
2024,6,16.124134,,0.09962632,,,,S,JB
2009,8,23.896172,,0.00010655,,,,S,JB
2010,8,23.896172,,0.00007051,,,,S,JB
2011,8,23.896172,,0.01599659,,,,S,JB
